interaction_type,degree,change_polarization,change_opinion,x_i_prior,x_i_post,avg_x_j,topic,topic_title,window_start,window_end,degree_bin,degree_bin_label
same,-0.125,0.0,-0.0,-2.0,-2.0,-1.875,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.0,0.0,0.0,2.0,2.0,1.0,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.25,0.0,-0.0,-2.0,-2.0,-1.75,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.2666666666666666,0.0,0.0,2.0,2.0,0.7333333333333333,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.11111111111111116,0.0,0.0,2.0,2.0,1.8888888888888888,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.0526315789473686,0.0,0.0,2.0,2.0,0.9473684210526315,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.8666666666666667,0.0,-0.0,-2.0,-2.0,-1.1333333333333333,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.2727272727272727,0.0,0.0,2.0,2.0,1.7272727272727273,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.3333333333333335,0.0,0.0,2.0,2.0,0.6666666666666666,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.6666666666666667,0.0,0.0,2.0,2.0,1.3333333333333333,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.5714285714285714,0.0,0.0,2.0,2.0,1.4285714285714286,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.8,0.0,0.0,2.0,2.0,1.2,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.3999999999999999,0.0,0.0,2.0,2.0,1.6,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.125,0.0,-0.0,-2.0,-2.0,-1.875,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.5263157894736843,0.0,-0.0,-2.0,-2.0,-1.4736842105263157,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.125,0.0,-0.0,-2.0,-2.0,-1.875,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.25806451612903225,0.0,-0.0,-2.0,-2.0,-1.7419354838709677,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.4444444444444444,0.0,-0.0,-2.0,-2.0,-1.5555555555555556,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.5652173913043479,0.0,0.0,2.0,2.0,1.434782608695652,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.3,0.0,-0.0,-2.0,-2.0,-0.7,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.6666666666666667,0.0,0.0,2.0,2.0,1.3333333333333333,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.075,0.0,0.0,2.0,2.0,0.925,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.9444444444444444,0.0,0.0,2.0,2.0,1.0555555555555556,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.2,0.0,0.0,2.0,2.0,0.8,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.1428571428571428,0.0,0.0,2.0,2.0,0.8571428571428571,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.0,0.0,-0.0,-2.0,-2.0,-1.0,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.5483870967741935,0.0,0.0,2.0,2.0,1.4516129032258065,Abortion,Abortion Ban,30,35,0,More Moderate
diff,-1.25,0.0,0.0,2.0,2.0,-0.75,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.33333333333333326,0.0,0.0,1.0,1.0,1.3333333333333333,Abortion,Abortion Ban,30,35,2,More Radical
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
diff,-1.0,0.0,0.0,2.0,2.0,-1.0,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.0,0.0,0.0,2.0,2.0,1.0,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.125,0.0,-0.0,-2.0,-2.0,-1.875,Abortion,Abortion Ban,30,35,0,More Moderate
diff,0.0,0.0,0.0,2.0,2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.17500000000000004,0.0,0.0,2.0,2.0,1.825,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.2857142857142858,-1.0,-1.0,2.0,1.0,1.7142857142857142,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.06896551724137923,0.0,-0.0,-2.0,-2.0,-1.9310344827586208,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.09523809523809534,0.0,-0.0,-2.0,-2.0,-1.9047619047619047,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.07692307692307687,0.0,-0.0,-2.0,-2.0,-1.9230769230769231,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.1111111111111112,0.0,0.0,2.0,2.0,0.8888888888888888,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.72,0.0,0.0,2.0,2.0,1.28,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.4117647058823528,0.0,0.0,2.0,2.0,0.5882352941176471,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.18181818181818188,0.0,-0.0,-2.0,-2.0,-1.8181818181818181,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.18181818181818188,0.0,-0.0,-2.0,-2.0,-1.8181818181818181,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.25,0.0,0.0,2.0,2.0,1.75,Abortion,Abortion Ban,30,35,0,More Moderate
diff,-1.25,0.0,0.0,2.0,2.0,-0.75,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.2727272727272727,0.0,-0.0,-2.0,-2.0,-0.7272727272727273,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.8,0.0,0.0,2.0,2.0,0.2,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.9090909090909092,0.0,0.0,2.0,2.0,1.0909090909090908,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.2142857142857142,0.0,-0.0,-2.0,-2.0,-1.7857142857142858,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.09523809523809534,0.0,-0.0,-2.0,-2.0,-1.9047619047619047,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.8400000000000001,0.0,0.0,2.0,2.0,1.16,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.5,0.0,0.0,2.0,2.0,1.5,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.8095238095238095,0.0,0.0,2.0,2.0,1.1904761904761905,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.0,0.0,0.0,2.0,2.0,1.0,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.1200000000000001,0.0,0.0,2.0,2.0,1.88,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.33333333333333337,1.0,1.0,1.0,2.0,0.6666666666666666,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.8103448275862069,0.0,0.0,2.0,2.0,1.1896551724137931,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.5151515151515151,-1.0,-1.0,2.0,1.0,1.4848484848484849,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.2666666666666666,0.0,0.0,2.0,2.0,1.7333333333333334,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
diff,-1.3333333333333335,0.0,-0.0,-2.0,-2.0,0.6666666666666666,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.125,0.0,0.0,2.0,2.0,1.875,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.33333333333333326,0.0,0.0,2.0,2.0,1.6666666666666667,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.75,0.0,0.0,2.0,2.0,1.25,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.06896551724137923,0.0,-0.0,-2.0,-2.0,-1.9310344827586208,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.3333333333333335,0.0,0.0,2.0,2.0,0.6666666666666666,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.10000000000000009,0.0,-0.0,-2.0,-2.0,-1.9,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.0,0.0,-0.0,-2.0,-2.0,-1.0,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.3,0.0,0.0,2.0,2.0,0.7,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.5333333333333334,0.0,0.0,2.0,2.0,1.4666666666666666,Abortion,Abortion Ban,30,35,0,More Moderate
same,1.0,1.0,1.0,-1.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,2,More Radical
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.8857142857142857,0.0,0.0,2.0,2.0,0.11428571428571428,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.4722222222222223,0.0,0.0,2.0,2.0,1.5277777777777777,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.18181818181818188,0.0,0.0,2.0,2.0,1.8181818181818181,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.0,0.0,-0.0,-2.0,-2.0,-1.0,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.3529411764705883,0.0,0.0,2.0,2.0,0.6470588235294118,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.25,0.0,-0.0,-2.0,-2.0,-1.75,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.6666666666666667,0.0,-0.0,-2.0,-2.0,-1.3333333333333333,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.23529411764705888,0.0,0.0,2.0,2.0,1.7647058823529411,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.9655172413793103,0.0,0.0,2.0,2.0,0.034482758620689655,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-1.4444444444444444,0.0,0.0,2.0,2.0,0.5555555555555556,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
diff,-1.6,0.0,0.0,2.0,2.0,-0.4,Abortion,Abortion Ban,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,30,35,1,Same
same,-0.09523809523809534,0.0,-0.0,-2.0,-2.0,-1.9047619047619047,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.3043478260869565,0.0,0.0,2.0,2.0,0.6956521739130435,Abortion,Abortion Ban,30,35,0,More Moderate
same,-1.6785714285714286,0.0,0.0,2.0,2.0,0.32142857142857145,Abortion,Abortion Ban,30,35,0,More Moderate
same,-0.125,0.0,0.0,2.0,2.0,1.875,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.050000000000000044,0.0,0.0,2.0,2.0,1.95,Abortion,Abortion Ban,35,40,0,More Moderate
same,1.0,0.0,-0.0,-1.0,-1.0,-2.0,Abortion,Abortion Ban,35,40,2,More Radical
same,-0.3999999999999999,0.0,0.0,2.0,2.0,1.6,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Abortion,Abortion Ban,35,40,0,More Moderate
diff,-1.3043478260869565,0.0,0.0,2.0,2.0,-0.6956521739130435,Abortion,Abortion Ban,35,40,0,More Moderate
diff,-1.5882352941176472,0.0,0.0,2.0,2.0,-0.4117647058823529,Abortion,Abortion Ban,35,40,0,More Moderate
diff,1.0,0.0,0.0,1.0,1.0,-2.0,Abortion,Abortion Ban,35,40,2,More Radical
same,-0.5714285714285714,0.0,-0.0,-2.0,-2.0,-1.4285714285714286,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.8484848484848484,0.0,0.0,2.0,2.0,1.1515151515151516,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.16666666666666674,0.0,-0.0,-2.0,-2.0,-1.8333333333333333,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.30000000000000004,-1.0,-1.0,2.0,1.0,1.7,Abortion,Abortion Ban,35,40,0,More Moderate
same,1.0,1.0,1.0,1.0,2.0,2.0,Abortion,Abortion Ban,35,40,2,More Radical
same,-0.7307692307692308,0.0,0.0,2.0,2.0,1.2692307692307692,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.18181818181818188,0.0,-0.0,-2.0,-2.0,-1.8181818181818181,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-1.5714285714285714,0.0,0.0,2.0,2.0,0.42857142857142855,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.56,0.0,0.0,2.0,2.0,1.44,Abortion,Abortion Ban,35,40,0,More Moderate
same,-1.9666666666666666,0.0,0.0,2.0,2.0,0.03333333333333333,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Abortion,Abortion Ban,35,40,0,More Moderate
diff,-1.9,0.0,0.0,2.0,2.0,-0.1,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
diff,-1.7647058823529411,0.0,0.0,2.0,2.0,-0.23529411764705882,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.33333333333333326,0.0,0.0,2.0,2.0,1.6666666666666667,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-1.625,0.0,0.0,2.0,2.0,0.375,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
diff,-1.5,0.0,-0.0,-2.0,-2.0,0.5,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.18181818181818188,0.0,0.0,2.0,2.0,1.8181818181818181,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.4285714285714286,0.0,0.0,2.0,2.0,1.5714285714285714,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.375,0.0,0.0,2.0,2.0,1.625,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.5714285714285714,0.0,0.0,2.0,2.0,1.4285714285714286,Abortion,Abortion Ban,35,40,0,More Moderate
same,-1.6,0.0,-0.0,-2.0,-2.0,-0.4,Abortion,Abortion Ban,35,40,0,More Moderate
same,-1.0526315789473686,0.0,0.0,2.0,2.0,0.9473684210526315,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.5,0.0,0.0,2.0,2.0,1.5,Abortion,Abortion Ban,35,40,0,More Moderate
same,-1.3333333333333335,0.0,-0.0,-2.0,-2.0,-0.6666666666666666,Abortion,Abortion Ban,35,40,0,More Moderate
same,-1.0,0.0,0.0,2.0,2.0,1.0,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.6666666666666667,0.0,0.0,2.0,2.0,1.3333333333333333,Abortion,Abortion Ban,35,40,0,More Moderate
same,-1.05,0.0,0.0,2.0,2.0,0.95,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-1.6,0.0,0.0,2.0,2.0,0.4,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.90625,0.0,0.0,2.0,2.0,1.09375,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.47058823529411775,0.0,0.0,2.0,2.0,1.5294117647058822,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.6190476190476191,0.0,0.0,2.0,2.0,1.380952380952381,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.10000000000000009,0.0,-0.0,-2.0,-2.0,-1.9,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.5,0.0,0.0,2.0,2.0,1.5,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.36363636363636354,0.0,0.0,2.0,2.0,1.6363636363636365,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.9428571428571428,0.0,0.0,2.0,2.0,1.0571428571428572,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.5,0.0,0.0,2.0,2.0,1.5,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.2857142857142858,0.0,-0.0,-2.0,-2.0,-1.7142857142857142,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.16666666666666674,0.0,-0.0,-2.0,-2.0,-1.8333333333333333,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.5,-2.0,-2.0,-2.0,0.0,-1.5,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.31034482758620685,0.0,-0.0,-2.0,-2.0,-1.6896551724137931,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.3571428571428572,0.0,-0.0,-2.0,-2.0,-1.6428571428571428,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.36363636363636354,0.0,0.0,2.0,2.0,1.6363636363636365,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-1.5,0.0,0.0,2.0,2.0,0.5,Abortion,Abortion Ban,35,40,0,More Moderate
same,-1.3636363636363638,0.0,0.0,2.0,2.0,0.6363636363636364,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.6976744186046511,0.0,0.0,2.0,2.0,1.302325581395349,Abortion,Abortion Ban,35,40,0,More Moderate
same,-1.0,0.0,-0.0,-2.0,-2.0,-1.0,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.8,0.0,0.0,2.0,2.0,1.2,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.5,0.0,0.0,2.0,2.0,1.5,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.8333333333333333,0.0,0.0,2.0,2.0,1.1666666666666667,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.6666666666666667,0.0,0.0,2.0,2.0,1.3333333333333333,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.4193548387096774,1.0,1.0,1.0,2.0,0.5806451612903226,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.6666666666666667,0.0,0.0,2.0,2.0,1.3333333333333333,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.8,0.0,0.0,2.0,2.0,1.2,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.33333333333333326,0.0,0.0,2.0,2.0,1.6666666666666667,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.22222222222222232,0.0,0.0,2.0,2.0,1.7777777777777777,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.3157894736842106,0.0,0.0,2.0,2.0,1.6842105263157894,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,0.0,2.0,2.0,2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.6666666666666667,0.0,0.0,2.0,2.0,1.3333333333333333,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.3571428571428572,0.0,0.0,2.0,2.0,1.6428571428571428,Abortion,Abortion Ban,35,40,0,More Moderate
same,-0.15999999999999992,0.0,-0.0,-2.0,-2.0,-1.84,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
same,-0.3142857142857143,0.0,0.0,2.0,2.0,1.6857142857142857,Abortion,Abortion Ban,35,40,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Abortion,Abortion Ban,35,40,1,Same
